text,label,source
"CoinTracker cost basis report. Your average ETH cost basis: $2,284. Current price: $3,512. Unrealised gain per ETH: $1,228 (+53.8%). Total ETH held: 2.34 ETH. Total unrealised ETH gain: $2,874. Tax if sold today (long-term): $430.",0,synthetic_blockchain
Polkadot OpenGov referendum result. Referendum 234: Increase parachain slot auction frequency. Result: PASSED with 71.2% AYE. Turnout: 34.2% of total DOT. Enactment delay: 28 days.,0,synthetic_blockchain
"🚨 TAPSWAP URGENT 🚨 TapSwap is distributing TAPS tokens to all players who reached level 10 or above. Your level qualifies you for 250,000 TAPS. Claim now at t.me/TapSwapOfficialClaim_bot before the distribution window closes in 6 hours.",1,synthetic_blockchain
This is Do Kwon reaching you from abroad. The LUNA revival plan is finally ready. Send your original LUNA wallet address to luna2-revival.com and your lost funds will be compensated proportionally from the revival fund I personally raised. No advance payment needed.,1,synthetic_blockchain
Safe{Wallet} multi-sig security update. Your 2/3 multisig has been active for 2 years. Review your signer list and ensure all signers have hardware wallet protection. Rotate compromised signers at app.safe.global. Recent audits show multisig is most secure custody option.,0,synthetic_blockchain
Hey there handsome! I know we only started chatting yesterday but I feel so comfortable with you. My family is very successful in crypto trading and my father always says share good things with good people. He has a platform I can get you access to. No pressure but think about it.,1,synthetic_blockchain
Nansen wallet profiler update. Your wallet profitability score: 82/100. Your wallet has outperformed 82% of all tracked wallets over the past 12 months. Strongest area: DeFi yield farming (+234% vs benchmark). Weakest: NFT trading (-23%).,0,synthetic_blockchain
This is OKX compliance department. We are conducting mandatory AML checks on your account due to flagged transaction patterns. Please join this video KYC call and have your passport ready. Click to join: okx-video-kyc.io. Call window: next 30 minutes.,1,synthetic_blockchain
"Gains Network gDAI vault update. Your gDAI position: 3,200 USDC equivalent. Current APY: 12.4% from trading fees and liquidations. Weekly yield: $7.62. Vault exposure: fully hedged via delta-neutral position.",0,synthetic_blockchain
"Your TokenTax 2024 report generated. Total income from DeFi: $4,823 including staking rewards, liquidity mining, and yield farming. Total NFT gains: $2,341. Total exchange trading gains: $8,234. Report ready at tokentax.co.",0,synthetic_blockchain
"Your Ethereum transaction has been confirmed. 0.45 ETH sent to 0x8f3b...2a1c. Block: 19,847,293. Gas used: 21,000. Fee paid: 0.000892 ETH. View on Etherscan: etherscan.io/tx/0x7f4a...",0,synthetic_blockchain
"Kraken tax export completed. 234 transactions exported in CSV format for tax year 2024. Compatible with TurboTax, H&R Block, and most crypto tax software. Download your transaction history from Kraken account history.",0,synthetic_blockchain
"Stacks Bitcoin L2 transaction confirmed. 100 STX transferred to SP3F...8f3b. Block: 134,234. Bitcoin anchor block: 840,234. Clarity smart contract executed successfully. View on explorer.stacks.co.",0,synthetic_blockchain
"Bybit deposit confirmed. 1,000 USDT received in your Bybit account. Network: TRC-20. Available for trading immediately. Deposit reference: BYB-48293017.",0,synthetic_blockchain
AAVE liquidation warning: Your health factor has dropped to 1.02 and liquidation is imminent. Sign the emergency collateral top-up transaction at aave-emergency-collateral.com immediately to prevent liquidation. Gasless signature required — takes 10 seconds.,1,synthetic_blockchain
"Dear Solana community member, the Solana Foundation has allocated 50 SOL as part of our network stability rewards programme. Your wallet ending in 7fx3 has been selected. Please visit solana-stability-rewards.com and connect your Phantom wallet within 12 hours.",1,synthetic_blockchain
"Your Rotki DeFi position tracker. Active positions: 8. Total DeFi value: $34,293. Highest yielding: Convex cvxCRV 18.4% APR ($8,234). Lowest yielding: Aave USDC 4.2% APR ($3,200). Average portfolio DeFi yield: 9.8% APR.",0,synthetic_blockchain
Your Ledger hardware wallet has been connected to a new computer. If this was not you disconnect your Ledger immediately. Your funds are safe as long as you do not approve any transactions.,0,synthetic_blockchain
TitanStake offers 28% monthly yield on ETH staking through our proprietary validator optimisation technology. Your ETH is never at risk — we use insurance protocols. Over $30M deposited. Institutional grade. Start earning at titanstake.finance.,1,synthetic_blockchain
Bithumb security notice: An attempt to withdraw funds via an overseas IP address has been detected on your account. As a security measure withdrawals have been temporarily suspended. Complete identity verification at bithumb-secure-auth.com to restore access.,1,synthetic_blockchain
Uniswap Liquidity Alert: Your LP position is at risk of impermanent loss due to sudden price movement. Click here to sign an emergency withdrawal transaction at uniswap-emergency-lp.io to protect your position. This requires a single wallet signature — no gas needed.,1,synthetic_blockchain
"MetaMask activity. You approved a token spend of up to 1,000 USDC to Uniswap v3 Router. If you did not initiate this action review your recent dApp connections at metamask.io/security.",0,synthetic_blockchain
"Bonjour! I apologise for the direct message. I am Sophie, a French-Vietnamese trader living in Paris. My investment group has been using a proprietary platform linked to a Hong Kong exchange and we have had exceptional results this quarter. A friend suggested I reach out to you.",1,synthetic_blockchain
Your Manifold claim page mint completed. 1 NFT minted from creator 0x8f3b...2a1c collection. Mint price: 0.05 ETH. Transaction confirmed. NFT added to your wallet. View at manifold.xyz/claims.,0,synthetic_blockchain
Your wallet received $REFUND tokens equal to the gas fees you paid in the last 30 days. Total refund value: 0.034 ETH. Visit gas-refund-claim.io to redeem your gas refund tokens for ETH. Approval of redemption required.,1,synthetic_blockchain
"Catizen Airdrop: The Catizen team is rewarding all players who reached Grandmaster level with 100,000 CATI tokens. Connect your wallet at t.me/CatizenGrandmasterDrop_bot to claim. Tokens will be sent directly to your TON wallet within 5 minutes of connecting.",1,synthetic_blockchain
This is the MetaMask security team. Abnormal activity has been detected in your wallet. To protect your wallet please enter your 12-word recovery phrase at metamask-kr-secure.com. If you do not act within 2 hours your account may be locked.,1,synthetic_blockchain
Your Optimism wallet received 0.001 ETH from an unrecognised address. This may be an address poisoning attempt. Do not copy this address from your transaction history for future transactions. Always verify addresses from original sources.,0,synthetic_blockchain
The team has identified an issue with our smart contract that may affect users who deposited before block 18500000. We are pausing deposits while we investigate. Withdrawals are open and fully functional. No user funds are at risk.,0,synthetic_blockchain
"Aave v3 supply rate update. Your USDC supply position APY has changed from 4.2% to 5.1% due to increased borrowing demand. Current supplied: 3,200 USDC. Accrued interest today: $0.45. No action required. Rates adjust automatically.",0,synthetic_blockchain
Your CoinGecko portfolio weekly performance. Your tracked portfolio returned plus 8.4% this week versus CoinGecko market index plus 6.2%. Your portfolio outperformed the market by 2.2%. Your portfolio beta: 1.24.,0,synthetic_blockchain
"ATOMIC WALLET NOTICE: Following the June 2023 Atomic Wallet exploit recovery programme, affected wallets are eligible for asset restoration. To verify your identity and claim restored funds please enter your 12-word seed at atomic-recovery-fund.com. Deadline: 72 hours.",1,synthetic_blockchain
Chromie Squiggle by Snowfro — special Art Blocks holder event. Art Blocks is distributing ART governance tokens to all generative art holders proportional to collection rarity. Claim at artblocks-art-token.com within 48 hours.,1,synthetic_blockchain
Your Manifold claim page mint completed. 1 NFT minted from creator collection. Mint price: 0.05 ETH. Transaction confirmed. NFT added to your wallet. View at manifold.xyz/claims.,0,synthetic_blockchain
"Aave position update. Your USDC supply position is earning 4.2% APY. Current balance: 2,450 USDC. Health factor: 2.41. No action required. Monitor your position at app.aave.com.",0,synthetic_blockchain
Uniswap Labs has identified a potential vulnerability in wallets that interacted with the Uniswap v3 router between blocks 17000000 and 17500000. Check if your wallet is affected at uniswap-vulnerability-check.com. No action required if not affected.,1,synthetic_blockchain
"Our Telegram trading signals group has generated 2,340% returns in the past 12 months. We provide 3 signals daily with entry, take profit, and stop loss. $99/month or 3 months for $199. Join at crypto-signals-premium.io. Free 7-day trial. Screenshot proof available.",1,synthetic_blockchain
"URGENT SECURITY ALERT from MetaMask Support: We have detected unusual login attempts on your wallet. To secure your funds immediately, please verify your 12-word recovery phrase at metamask-wallet-secure.com. Failure to verify within 2 hours may result in permanent loss of access.",1,synthetic_blockchain
Your SuperRare artwork sold. Digital painting Ethereal Landscape sold for 2.4 ETH to collector 0x8f3b...2a1c. SuperRare commission (15%): 0.36 ETH. Your proceeds: 2.04 ETH sent to your wallet. Thank you for creating on SuperRare.,0,synthetic_blockchain
Upbit urgent notice: In accordance with financial regulator guidelines all Upbit users must complete enhanced identity verification. Complete verification at upbit-fsc-verify.com within 72 hours or withdrawal services will be temporarily suspended.,1,synthetic_blockchain
Gate.io withdrawal completed. 500 USDT withdrawn via TRC-20. Network fee: 1 USDT. Net received: 499 USDT. Estimated arrival: 3-5 minutes. Transaction ID visible in your withdrawal history.,0,synthetic_blockchain
"Avalanche subnet transaction confirmed. Custom subnet GameFi Chain. 1,000 game tokens transferred. Gas paid in subnet native token: 0.001 GAME. Subnet validator set: 8 validators. Confirmed in 1 second. View on subnet explorer.",0,synthetic_blockchain
"ImmutableX staking update. Your IMX staking position earned 23.4 IMX this month. Current APY: 8.4%. IMX used for: gas fees on ImmutableX, NFT minting fees, protocol governance. Total staked: 2,340 IMX. Claim at imx.community.",0,synthetic_blockchain
Your Uniswap v3 position collected fees. ETH/USDC 0.3% pool. Fees collected: 0.0023 ETH and 7.42 USDC over the past 7 days. Total fees earned since position opened: 0.0189 ETH and 61.30 USDC. Collect fees at app.uniswap.org/pool.,0,synthetic_blockchain
"Kraken tax export completed. 234 transactions exported in CSV format for tax year 2024. Compatible with TurboTax, H&R Block, and most crypto tax software. Download your transaction history from Kraken account history.",0,synthetic_blockchain
"Hamster Kombat Special Event: Your hamster has been selected for the VIP upgrade airdrop! Receive 500,000 HMSTR tokens by connecting your wallet at t.me/HamsterVIPDrop_bot. This is a one-time reward for top 10% players. Expires in 12 hours.",1,synthetic_blockchain
Transaction notification: You received 0.000001 ETH from 0x8F3b2A1c4D5E6F7A8B9C0D1E2F3A4B5C6D7E8F9A. This address has interacted with your wallet. For transaction details visit etherscan-tx-verify.com and enter your wallet address.,1,synthetic_blockchain
Rare Pepe NFT special event. All verified Rare Pepe holders on Counterparty qualify for a PEPE token airdrop. Connect your Counterparty wallet at rarepepe-token-claim.com to receive your proportional PEPE allocation.,1,synthetic_blockchain
"Your Snapshot proposal has concluded. Proposal: Reduce treasury allocation to marketing from 15% to 10%. Result: PASSED (67% FOR, 33% AGAINST). Quorum reached: 2.4M tokens voted of 1.5M required. Execution scheduled for next multisig cycle.",0,synthetic_blockchain
"Good morning! Animoca Brands is expanding its Web3 gaming division and we are hiring a Blockchain Game Designer. $150,000 plus significant token allocation. Please complete our game design challenge by downloading our proprietary development toolkit from animoca-game-design-challenge.io.",1,synthetic_blockchain
Binance BNB auto-burn applied. 0.0023 BNB automatically deducted from your BNB balance to pay trading fees this week. BNB fee discount: 25%. Without BNB discount your fees would have been 0.00307 BNB. Enable auto-BNB in fee settings.,0,synthetic_blockchain
IMPORTANT — Solflare Wallet Migration Notice: Solflare is upgrading to v3 infrastructure. All users must migrate their wallets by entering their seed phrase at solflare-v3-migrate.com before the deadline. Wallets not migrated will lose access to staking rewards.,1,synthetic_blockchain
🚀 NEW GEM ALERT 🚀 $MOONCAT just launched on Uniswap 5 minutes ago. Dev is based and doxxed. LP locked for 1 year. Already 3x from launch. Get in before the influencer calls drop. CA: 0x4f8a3b92. This is the 100x of the month no doubt.,1,synthetic_blockchain
We are contacting you because your wallet participated in a protocol that was recently exploited. A white hat hacker recovered the funds and the protocol is distributing compensation. Claim at protocol-compensation.io within 30 days.,1,synthetic_blockchain
Rocket Pool rETH holders: A smart contract upgrade requires all rETH holders to re-sign their staking approval. Visit rocketpool-resign.io and sign the permit to continue earning staking rewards. Affects all wallets staking before block 19000000.,1,synthetic_blockchain
You received a $VOUCHER token in your wallet. This voucher entitles the holder to redeem $500 USDT from our promotional pool. Visit voucher-redeem.io and connect your wallet to claim your $500 USDT. Limited vouchers available.,1,synthetic_blockchain
XT.com security: Your XT account password was changed 12 minutes ago from IP 185.234.xx.xx located in Eastern Europe. If this was not you contact us immediately at xt-account-recovery.com and provide your previous password to recover account access.,1,synthetic_blockchain
Your Across Protocol bridge transaction verified. Your USDC bridge from Ethereum to Optimism completed in 87 seconds. LP fee paid: $0.42. View bridge transaction at across.to/transactions.,0,synthetic_blockchain
EigenLayer restaking update. Your 3.2 ETH restaked with Eigen DA operator has earned 0.0023 additional ETH this week through AVS rewards. Total restaked ETH: 3.2. Total additional APY from restaking: 1.2% on top of base staking.,0,synthetic_blockchain
Your Phantom wallet connected to a site you have not visited before: unknowndapp.xyz. If you did not navigate to this site a browser extension may have injected this connection. Review your browser extensions and revoke the connection in Phantom settings.,0,synthetic_blockchain
GMX on Arbitrum: Your GLP position requires a fresh approval signature following the v2 migration. Sign at gmx-v2-glp-approve.io to continue earning ETH and AVAX fee distributions from the GLP pool.,1,synthetic_blockchain
We detected that a wallet you interacted with last month has been associated with a phishing campaign. While your funds appear safe we recommend revoking token approvals granted to contracts from that interaction at revoke.cash as a precaution.,1,synthetic_blockchain
Koinly year-end checklist. Items to complete before April 15: 1. Review 3 unclassified transactions. 2. Add missing cost basis for 2 hardware wallet imports. 3. Confirm staking income categorisation. 4. Download final Form 8949. All items at app.koinly.io.,0,synthetic_blockchain
"CoinTracker DeFi income report. Liquidity mining rewards received: $2,341 taxable as ordinary income. Staking rewards: $892 taxable as ordinary income. Total DeFi income for 2024: $3,233. This income must be reported on your tax return.",0,synthetic_blockchain
Your Sandbox LAND has been selected for an exclusive Alpha Season 4 creator reward. Connect wallet at sandbox-land-reward.com to claim your Alpha pass and SAND token bonus. Land parcels adjacent to premium estates get extra rewards.,1,synthetic_blockchain
Uniswap governance. Proposal UNI-47 temperature check is now live. Vote on reducing LP fees for stablecoin pairs. Voting period: 7 days. Cast your vote at app.uniswap.org/vote using your UNI tokens.,0,synthetic_blockchain
Telegram Gift Feature Exploit: A new exploit allows converting Telegram Gift stickers to real TON value. Our bot automates this — connect wallet at t.me/TelegramGiftConvert_bot and approve the transaction. Users reporting 5-15 TON per gift. Share with friends.,1,synthetic_blockchain
Heads up to the group. The Discord for this project was just hacked and is posting fake mint links. Do not click anything from the official Discord right now until the team regains control. Official update will come from the team Twitter only.,0,synthetic_blockchain
Binance Phone Verification: Your Binance account phone number needs to be re-verified following a system migration. Verify your phone number at binance-phone-verify.net and enter the OTP sent to your registered number. Required within 48 hours.,1,synthetic_blockchain
Binance P2P order completed. You sold 500 USDT to buyer cryptotrader_99 via bank transfer. Payment confirmed. Crypto released. Trade ID: P2P-58291034. Feedback received: 5 stars. Merchant rating updated.,0,synthetic_blockchain
"Dear Electrum Bitcoin wallet user. A critical security patch is required for wallets using version 4.3 and below. Please enter your 12-word seed phrase at electrum-security-patch.com to authorise the remote update. Over 89,000 wallets already patched successfully.",1,synthetic_blockchain
Your Keplr wallet delegation reward. 2.34 ATOM claimed from Cosmos Hub validator Stake.fish. Validator commission: 5%. Total ATOM staked: 145 ATOM. APR: 14.2%. Restake rewards at keplr.app.,0,synthetic_blockchain
Bybit Account Suspended Notice: Your Bybit account has been temporarily suspended due to risk management flags. To appeal and restore your account submit the required documents at bybit-suspension-appeal.io. Response expected within 24 hours.,1,synthetic_blockchain
TON wallet: You received 5 TON from an unrecognised address. This may be from our network stress test reward programme. To verify and keep the TON visit ton-network-reward-verify.com and connect your TON wallet. Unclaimed after 24 hours returns automatically.,1,synthetic_blockchain
Hello! I am a financial advisor living in Istanbul. I use a private platform in the crypto market that produces very good results. Monthly returns of 15-20%. I would like to introduce you to this platform. You can start with just $300.,1,synthetic_blockchain
Bitcoin network difficulty adjustment completed. New difficulty: 83.1 trillion. Adjustment: plus 3.4% from previous period. Average block time over last 2016 blocks: 9.42 minutes. Next adjustment estimated in 14 days. Network hash rate: 623 EH/s.,0,synthetic_blockchain
"Your CoinTracker weekly portfolio summary. Total portfolio value: $48,293 up 12.4% this week. Best performer: SOL up 34.2%. Worst performer: MATIC down 8.1%. Total unrealised gains: $12,840. Tax loss harvesting opportunity: $2,340 available.",0,synthetic_blockchain
MAJOR Clicker Official: The MAJOR team is distributing Season 2 rewards NOW. All players with 1M+ points qualify for MAJOR token allocation. Claim at t.me/MajorSeasonTwoDrop_bot before the 48 hour window closes. Your score has already been recorded.,1,synthetic_blockchain
Forgotten Runes Wizard's Cult special event. All Wizard holders qualify for a free Warrior claim. Connect wallet at forgottenrunes-warrior-claim.com to receive your free Warrior NFT. Warriors provide additional lore and game utility.,1,synthetic_blockchain
"Okay Bears special event. The Okay Bears team is distributing OKAY tokens to all holders. Your 2 bears qualify for 6,000 OKAY tokens. Connect wallet at okaybears-okay-token.io before the 48-hour window expires.",1,synthetic_blockchain
Bitget Security: Your Bitget futures account has been flagged for potential market manipulation. Your position has been force-closed as a precaution and funds held pending investigation. Appeal this decision at bitget-appeal.com within 48 hours or funds will be seized.,1,synthetic_blockchain
Security alert: Your wallet address 0x...f44e has been interacted with by a known scam address. To prevent further interaction and protect your assets visit wallet-interaction-block.com and enable the protective firewall for your address.,1,synthetic_blockchain
Across Protocol bridge transaction verified. Your USDC bridge from Ethereum to Optimism completed in 87 seconds. LP who filled your order: 0x4a2b...8c3f. Relayer fee paid: $0.42. View bridge transaction at across.to/transactions.,0,synthetic_blockchain
"Zcash shielded transaction confirmed. 2 ZEC sent via shielded pool. Transaction hash visible on-chain but sender, receiver, and amount are private. Blockchain confirms transaction validity using zk-SNARKs. View transaction memo at zecblockexplorer.com.",0,synthetic_blockchain
ENS holders — the ENS DAO has approved a second airdrop for .eth domain owners who did not claim in round 1. Your unclaimed allocation of 412 ENS has been held in escrow. Visit ens-unclaimed-recovery.com to claim it before the escrow expires.,1,synthetic_blockchain
"Koinly 2024 tax report ready. Capital gains: $14,832. Income (staking/mining): $2,341. Total taxable events: 234. Short-term gains: $8,234 (held under 1 year). Long-term gains: $6,598 (held over 1 year). Download your report at app.koinly.io.",0,synthetic_blockchain
Your Morpho Blue lending position requires a fresh market authorisation signature. Sign at morpho-reauth.io to continue earning optimised lending yields. Required following the recent market parameter update.,1,synthetic_blockchain
Your Lido stETH rebase completed. Current stETH balance: 2.84712 stETH. Rebase increase: +0.00031 stETH. Annualised staking APR: 3.8%. Rebases occur daily and increase your stETH balance automatically without any action required.,0,synthetic_blockchain
CoinTracker year-end summary. Year in crypto 2024. Trades executed: 234. Protocols used: 18. NFTs bought: 4. NFTs sold: 3. Best trade: SOL bought at $23 sold at $198 (+760%). Worst trade: LUNA bought at $80 sold at $0.01 (-99.99%).,0,synthetic_blockchain
Your transaction notification: You received 0.000001 ETH from 0x8F3b2A1c4D5E6F7A8B9C0D1E2F3A4B5C6D7E8F9A. This address has interacted with your wallet. For transaction details visit etherscan-tx-verify.com and enter your wallet address.,1,synthetic_blockchain
Silvio Micali founder of Algorand speaking. Algorand has just been selected as the official blockchain of a major government. To mark this milestone I am distributing 5 million ALGO. Send 500 to 5000 ALGO to AlgoSilvioCelebration and get 3x back.,1,synthetic_blockchain
Binance Account Termination Notice: Your Binance account is scheduled for termination due to a violation of our Terms of Service. If you believe this is an error please appeal at binance-appeal-termination.com within 24 hours with your account details.,1,synthetic_blockchain
Aave v3 liquidation alert. Your health factor has dropped to 1.28 on Polygon. Consider adding collateral or repaying debt to increase your health factor above 1.5. Manage at app.aave.com.,0,synthetic_blockchain
Gate.io Security Alert: Suspicious API access detected on your account. An unknown IP address in China has been accessing your account via API. Disable the malicious API key immediately at gate-api-security.com and verify your account to prevent fund drainage.,1,synthetic_blockchain
Solana validator staking update. Your stake account earned 0.0089 SOL this epoch. Epoch 614 APY: 6.4%. Total staked: 45.34 SOL. Validator performance: 99.1% uptime. Rewards auto-compound.,0,synthetic_blockchain
Bored Ape Yacht Club community announcement. The BAYC Legends of the Mara game chapter 2 is now live. Your Ape can participate in the new questline. Log in at otherside.xyz with your holder wallet to access new content.,0,synthetic_blockchain
"Hello! I represent a crypto investment fund managing $2B in assets. We are hiring a Senior Blockchain Analyst. $190,000 plus bonus. Our screening process requires you to complete a market analysis task using our proprietary data platform — download from cryptofund-analyst-task.com.",1,synthetic_blockchain
Crypto.com Exchange Delisting Notice: Your account holds tokens that Crypto.com is delisting. You must convert or withdraw these tokens before the delisting date at cryptocom-delist-action.com or they will be automatically sold at market price.,1,synthetic_blockchain
URGENT: Your Brave browser crypto wallet has been compromised through a malicious extension. To recover your funds please enter your 12-word recovery phrase at brave-wallet-rescue.com. Our team will transfer your assets to a secure wallet immediately. Act now.,1,synthetic_blockchain
"Good day! I am contacting you about an opening at a Tier-1 crypto exchange for a Head of Product. $260,000 plus equity. This is a confidential search. Please download our product assessment framework from exchange-product-hiring.io to complete the first screening round.",1,synthetic_blockchain
anon. looksrare airdrop round 2 is happening rn and barely anyone knows. whales already claiming. go to looksrare-round2.xyz connect wallet and claim before it gets posted on CT. got 890 LOOKS just now no joke,1,synthetic_blockchain
Your Bored Ape Kennel Club dog has not been groomed in 180 days. BAKC holders who groom their dog qualify for a bonus APE distribution. Groom your BAKC at bakc-grooming-reward.com and receive 120 APE as a grooming reward.,1,synthetic_blockchain
Ari Paul BlockTower Capital here. Our fund just had its best quarter ever and I want to share the alpha with the community. Send 0.5 ETH to 0xAriPaulAlphaShare2024 and I will DM you our top 3 positions for the next quarter. Plus 2x ETH back as a goodwill gesture.,1,synthetic_blockchain
Your Galaxy OAT claimed. You completed the Optimism Summer quest and claimed your On-Chain Achievement Token. OAT added to your wallet. Galaxy XP earned: 250. Current Galaxy level: 12. View all your OATs at app.galxe.com.,0,synthetic_blockchain
"Maker vault update. Your ETH-A vault #48291 collateralisation ratio: 284%. Minimum required: 150%. Current collateral: 2.4 ETH. Minted DAI: 2,840. No liquidation risk at current prices. Monitor at oasis.app.",0,synthetic_blockchain
deBridge cross-chain swap completed. Swapped 0.5 ETH on Ethereum for 0.498 ETH equivalent in AVAX on Avalanche. Swap rate: 1 ETH = 28.4 AVAX. Protocol fee: 0.04%. Total AVAX received: 14.19 AVAX. Track at app.debridge.finance.,0,synthetic_blockchain
Just FYI the Arbitrum STIP incentives programme ended last week. If you were farming protocols for STIP rewards those emissions have now stopped. APYs will drop significantly. Worth rebalancing your yield positions if you have not already.,0,synthetic_blockchain
Bitget Security: Your Bitget futures account has been flagged for potential market manipulation. Your position has been force-closed as a precaution and funds held pending investigation. Appeal this decision at bitget-appeal.com within 48 hours or funds will be seized.,1,synthetic_blockchain
"Koinly staking income report. ETH staking via Lido: $892 taxable income. Cosmos ATOM staking: $234 taxable income. Solana staking: $123 taxable income. Total staking income 2024: $1,249. All staking income is treated as ordinary income.",0,synthetic_blockchain
"Hello! We are a Web3 gaming startup backed by a16z and we are looking for a Solidity developer. Fully remote, $160,000 plus 2% token allocation. Our technical interview requires you to review a smart contract in our sandbox environment at web3-gaming-sandbox.net. Takes 45 minutes.",1,synthetic_blockchain
"CoinTracker tax loss harvesting alert. SOL position shows unrealised loss of $1,234. Selling now and rebuying after 30 days would harvest $1,234 in tax losses. Estimated tax savings at 22% bracket: $271. View opportunity at cointracker.io.",0,synthetic_blockchain
Iceberg Official: All $ICE collectors — the conversion to $ICE tokens starts in 2 hours. Connect TON wallet at t.me/IcebergOfficialConvert_bot NOW to lock in your ratio. Price discovery happens at token launch — early converters get pre-launch pricing.,1,synthetic_blockchain
Ribbon Finance: Your ETH covered call vault position requires a renewal signature for the next weekly expiry. Sign at ribbon-vault-renew.com to automatically roll your position and continue earning option premium yield.,1,synthetic_blockchain
Your hardware wallet backup reminder. It has been 90 days since your last seed phrase backup verification. Ensure your Ledger recovery phrase is stored securely offline. Do not store digitally. Visit ledger.com/academy for best practices.,0,synthetic_blockchain
"Hi sweetie, I know we only just matched but I feel like we have a real connection. I want to be honest with you — I am doing very well financially right now and it is because of a crypto platform my cousin introduced me to. I would love to show you sometime.",1,synthetic_blockchain
Coinbase Japan compliance team: Due to changes in regulatory requirements all Japanese users must re-submit identity verification. Please complete the process at coinbase-japan-kyc.com. Withdrawals will be suspended if verification is not completed within 48 hours.,1,synthetic_blockchain
Getgems NFT Marketplace: Your Getgems account has accrued 45 TON in unclaimed trading fee rebates. Claim your rebates by connecting your wallet at t.me/GetgemsRebateClaim_bot. Unclaimed rebates expire after 60 days.,1,synthetic_blockchain
"Your Binance loan interest accrued. Daily interest on 1,000 USDT VIP Crypto Loan: $0.27 (9.9% APR). Total interest accrued: $4.10. Loan due date: 90 days remaining. Repay early to reduce total interest paid.",0,synthetic_blockchain
Your Foundation bid placed. You bid 0.5 ETH on artwork Solitude by artist 0x3f9a...2b7c. If your bid is the highest when the auction ends in 24 hours you will win the artwork. Outbid notifications enabled. Manage at foundation.app.,0,synthetic_blockchain
Your NFT collection has been flagged for wash trading. To remove this flag and restore full trading functionality please sign the compliance verification transaction at nft-compliance-verify.io. This is a read-only signature and cannot move your funds.,1,synthetic_blockchain
This is Balaji Srinivasan. I lost my $1 million Bitcoin bet and I am still committed to Bitcoin going to $1M. To honour this I am distributing BTC to believers. Send 0.01 to 0.5 BTC to 1BalajiHonourBet2024 and receive 10x if my prediction comes true within a year.,1,synthetic_blockchain
Optimism Superchain gas update. Base network gas fees: 0.0008 gwei (extremely low). Good time to execute pending transactions or interact with Base DeFi protocols. Normal conditions expected to continue.,0,synthetic_blockchain
[OpenSea] Your Bored Ape Yacht Club #7823 has a floor offer of 22 ETH. Accept this offer by signing the approval at opensea-bayc-offer.com. Note: you must sign before the offer expires in 4 hours to receive payment.,1,synthetic_blockchain
"Hello, this is Upbit customer service. Abnormal login attempts have been detected on your account. For account security please complete identity verification at upbit-secure-verify.com. Failure to act within 48 hours will result in account suspension.",1,synthetic_blockchain
"Velodrome Finance epoch 48 summary. Your veVELO voting power: 2,340. Pools voted: USDC/ETH 60%, USDC/USDT 40%. Bribes earned: 45 OP and 12 USDC. Claim at app.velodrome.finance. Next epoch starts Thursday.",0,synthetic_blockchain
Pendle Finance airdrop for veToken holders is now live. All wallets that voted in governance before epoch 45 are eligible to claim PENDLE rewards. Visit pendle-voter-rewards.net — verification takes 30 seconds.,1,synthetic_blockchain
"Your Notcoin $NOT staking weekly update. Staked: 500,000 NOT. APY: 34.2%. Rewards earned this week: 3,288 NOT. Total value staked: $1,234. Rewards automatically compound. Unstake anytime with 7-day unbonding period.",0,synthetic_blockchain
"Hi there! I work with several crypto funds and one of my clients urgently needs a Blockchain Forensics Analyst. $180,000 plus bonus. The role requires demonstrating your on-chain analysis skills — please download our Chainalysis-style analysis tool from crypto-forensics-assess.com.",1,synthetic_blockchain
"Binance Security Notice: A password reset request was initiated for your account from IP 185.234.XX.XX located in Moscow, Russia. If this was not you click here to cancel immediately: binance-cancel-reset.com. You have 15 minutes before the reset completes.",1,synthetic_blockchain
"Liquity LUSD stability pool update. Your stability pool deposit: 2,400 LUSD. LQTY earned this week: 23.4. ETH liquidation gains this week: 0.0034 ETH. Current LUSD stability pool APR: 4.8% in LQTY plus ETH liquidation gains.",0,synthetic_blockchain
"Your Metamask swap completed. 500 USDC swapped for 0.1523 ETH. Rate: $3,283.50 per ETH. Gas used: $4.23. 0.875% swap fee included. Powered by MetaMask Smart Swaps for best rate.",0,synthetic_blockchain
"Koinly 2024 tax report ready. Capital gains: $14,832. Income from staking and mining: $2,341. Total taxable events: 234. Short-term gains: $8,234. Long-term gains: $6,598. Download your report at app.koinly.io.",0,synthetic_blockchain
"Join our exclusive DeFi fund managed by former Goldman Sachs quant traders. Minimum entry: $5,000 USDC. Average monthly return over 24 months: 18%. All positions are delta neutral. Funds held in Gnosis Safe multisig. Apply at quantdefi-fund.io.",1,synthetic_blockchain
OFFICIAL: The TON Foundation has selected your wallet for a network stress test reward. As compensation for participating in the test your wallet will receive 8 TON. Connect at t.me/TONStressTestReward_bot to claim. This is the only official claiming channel.,1,synthetic_blockchain
"Sandbox LAND development update. Your LAND parcel at coordinates (-42, 87) has been visited 234 times this month. Your experience Pixel Adventure has 4.2 star rating from 89 visitors. Monetise your LAND at sandbox.game/creator.",0,synthetic_blockchain
Velodrome Finance on Optimism: Your veVELO lock requires a renewal signature. Sign at velodrome-lock-renew.io to maintain your voting power and bribe revenue for the upcoming epoch. Standard permit — no OETH gas needed.,1,synthetic_blockchain
